"date","time","time_zone","format","text","notes","favorite","date_utc","time_utc","metadata"
"2023-08-09","16:05:10","Horário Padrão de Brasília","QR Code","35230851832046000612590009623421178474909812|20230806072113|9.90||Uc9NifCmIOXxb9eh3gvTiaaU+S02Nt+JhY75YR8XKanip5rUKjgnUq9wVribQEJuA15J6K3N2PTd2t2edijAp8iPSgRWy5LK7Fn/4oJJ/ABkGT7RtBsVT2zL7G1SJ8zcpSy3KA+OlTLxWV823k02aSohXl5hdvvI90hbITCeP4EJgmDlB5xi4dxhK5liqEfCWbq12TSAjIArYWkATh17y1urtEM5s5B3Mv04RYdauN8kuEBzCZRifQPxt02cUnFB4bVDGyJqQUhHwRlXjeH8cxbd11dtD3tWJT5s8hYl1LWnwlh76RSeEk000nQZ0EdxWrr+QM2Mbc/iHNIUrw8xEQ==","","0","2023-08-09","19:05:10",""
"2023-08-09","16:05:20","Horário Padrão de Brasília","QR Code","35230851832046000612590009623421178719820665|20230806101933|38.00||yqEg6/ZSdW8xzoUALfbepBmcQehwJF6tLND/EQqIT1fsJpMW+VdwYwUd76XsrcVNTBe/f/OBKZs/yVxigqCh31b2HM5e0fjFuWilbt8PCF26zbWXHMXnJF5bvp+iCkvrUGuI3b5A0vr7MXBid3Ol1P3zUbBtMsPf6YRZ3pQORTmBNT1qGLQqthAfy96KEGFm7yG4nzFdPvo7HgIggBHjT8ryFqZGe7+HhAPOu30oGAn36o7cXk/LS9sGGkslz6W9oBRYGfQYOVxSOQnzvF6L5/5NlFed+9jg4yLKoacsT3nOmCIR3SzXQcgGwi6rMk2hKbdT21Gls34YrwxPxGUmlA==","","0","2023-08-09","19:05:20",""
"2023-08-09","16:05:47","Horário Padrão de Brasília","QR Code","35230851832046000612590009623421178452254180|20230806070152|7.49||JPclWegq3tyoIqXcy7ycT5amJh1ia0XInSuscW+fkFiSgbdhPydd3Ze5BC+oONVpYkfivNgZai1jD3m7wMj0I+23bT2STWj3Skx5tlwXMCmZ5kiYzexLLAZI+VvJO4oM3VAcUjSWDrebfwpPkdRAXmPfpb8aMPz/cbreadLWRw399o+ImVJr4woN1PZR0zG1fU+8o+O9u4Kw5qz4EEpmA4mCWP3CyzBzJX8324zqVrttOa5Yu+DVXPQiyR0o/Rcn5GjddFhq7fb1z5s97uYVFM8OzDLmb5siTCw7hsGh5913Wvk18udHLK3CG+3UqaoB2Hi9QLaa+WCq95+SZh3vyg==","","0","2023-08-09","19:05:47",""
"2023-08-09","16:05:55","Horário Padrão de Brasília","QR Code","35230851832046000612590009623421178640417600|20230806095132|154.36||lFijNKLMHkEyahHzIjOp8Tw0woSp7YA1pcRmAUrIjOHybwIFgzUEWF1ZdhONQe+hV2yxQKny+dMc7ruxSed3zZ33J5KCbwrxgyy/wnKaokPzDQktUt3eVGuJgKT3tEAzyWn7Lrz+XsyDSSMLfmYiDavc2vL4QT4CqUdwud13RUD6ROzlHcZp3G4TwYXVNzCp7zf3wL8O5kFch9HOUlBI7ADX9xDg4XSLse9FVSekkt6/09aYQPA+4B/cEUBlQWDovi0AEcGmBSnR9qv6CsZfq00hBLbYlK5JgZdD6uNhUAMENZ01ulklNyylgSB6o/Y6qO76a9hlGkkuiZ+YjdkI2g==","","0","2023-08-09","19:05:55","{""ec"":""L""}"
"2023-08-09","16:06:05","Horário Padrão de Brasília","QR Code","35230851832046000612590009623421173358126857|20230803134352|23.50||Eg+PJJfIQrpUaqrmCurqqdflIzxjonaQ2/1YbPbCLqENVcVAqrwZbcY32qyXZwPzK9gIP5BiZiMnOGEMxeSAByaPNgIdoKMyA8Zrsvso4peGCg4UTFFB5lflRp+pigBYtMQRixOjwLZ/9EfLW0IHe/IwYb21R3mVDWV77SqMDp9OcHEWkRMWTiJIeFB9g0aQLzwWmAFB6ONFSJPsP5klzlKAJEQkvL5siwc7JrHa6jJ1qgYhO8gwfVEr5DwWJPlNydk6NWzQ4OtowXkOe9hRxqML/YGcMnPcYpQwg2Fm+2KqrYI2hR+vRbij7nQbGnW9ugsAVbUM8pQuq45bjZwiAw==","","0","2023-08-09","19:06:05",""
"2023-08-09","16:06:11","Horário Padrão de Brasília","QR Code","35230851832046000612590009623421175465742035|20230804161432|111.29||K5683f9Ot4zJA+wzQIwvJQUQ31e2i86YSINHZsC13/15EWPxa3YR7oVkrYQnK5NyRfpmWo2zmTKZBHBjKOECRenacOsAzMn4pKV15ieqb2wwDeTUg6n2VSgdKsKEvR8nysjkP8rpRe1BMRVXwvYsiAV15Z3iD1mwER+iT1cYxftOK03wGgvHf2oyzv8S4d2pmIBeZipBp/cPfGMBnNiGkJ/66zVBwGQi0HrGCDn4kLRThrM8eoowKIr5lylvqbtzcWngSk4d87VMZoSFTLMr3UyaDRju/PazfWw5ArBm7CSNE2+ycMh/I5/zLg69O1Oq5Qzv08FNFD5cFlIN+MyvRA==","","0","2023-08-09","19:06:11",""
"2023-08-09","16:06:16","Horário Padrão de Brasília","QR Code","35230851832046000612590009623421178148399165|20230805191129|12.03||NxZ4CwXROzuaD86XqoMNjdjEjdpSOo0ni2J0javuklApwBpqnjESchYnLIaMLm8Ln9FbqXsmsBtmLlYMlz4eJ0vPgAeErkx7U9Mu72D4LmnoyiLB3yD0Cift7eNLQ3EyTAkyk7BfnowHmWpsF/msEdls/Ym+LrWtFpDjmT7PfLIY8KGnZZ5tWxE2X2vtJOE1RLF8V7BJRg9FbGLbkShKcmO5S+wqmXlGDsDnKvnow2ri8zBCJ01zKuJmBkTVJX79vTR/RIrhgTJs0RBiM/HWCezx08gGb3aRiS1avGS9A7VSc1PnlONLC5qeAWmqwF7lS4eEuWRuOBGYBLuOTsb/kQ==","","0","2023-08-09","19:06:16","{""ec"":""L""}"
"2023-08-09","16:06:21","Horário Padrão de Brasília","QR Code","35230851832046000612590009623410295561238912|20230804105844|24.80||ROchrl7AyxdBs06eXxq5DvisSpvOSCYQuuBPzU3fP44fIBU1Gdv+KYH/HYf+d1GbDu+XJ7YqZyjGbbaj96vLB6MYBI73SgdZ+eehpZ3s5C0mi4L4dNlvCpuOH3BYRYOhT6ZmiwlqBYAlqr3zgFddqQ2o3OKBj8WyAez8f+F8Yjim9sv2wjYySuzhCpwN2sVRXlr/7aiLUR3Ep5WCGpfmbxKxCFkte9TpFuZGTUpV2Px2Yvae9iPx96eLOMMLE233OoacLgwWwozFZ51ecE5s1g3eL5lhhuoPchxkWDxpWDz5swFuHsRP/hXM+MqVKir04ONh9LJ/On1QXdLbbYFbYw==","","0","2023-08-09","19:06:21",""
"2023-08-09","16:06:26","Horário Padrão de Brasília","QR Code","35230851832046000612590009623410295121441272|20230802131744|9.50||sButejr9qwQCFY9gSF1Px90fSa/j1lLxIS3sxROIpdo8M5MEC/68DEThhguJ4oMrFEbp3OEZce/Egkx/hNeAukUVmjpG3YHSZBIlxhb80mpHR70J3rSpr8uNiOR2O5B8JoDypHkogAX1EC1eTjWKK9JdcWgI+AACMB1hsnljX0u9WPm2JY81KT6us2wIX0i/t5Xpmr56oc/DycZ3W7TsIy6anbgs2E5VKDU5NNdo+HmYmUR2xLMq9gYOyLRvMz1a2RjwsuMJh1ZQ1JJlmlq5zmpkC81/s9+JObIwZQDkf3JfxnGkYRb8T4JRLfRas0csOaqIyxGMaxI7AWBxSfMipg==","","0","2023-08-09","19:06:26","{""ec"":""L""}"
"2023-08-09","16:06:35","Horário Padrão de Brasília","QR Code","35230851832046000612590009623421174692480866|20230804102724|3.50||WGmTvigFDx/eCPOLqp0ft+SsffqLCMJ76DkEEB72sf9jkZ9YR9aePa12tKzbfCHw69BNE6nbaN4sxtruKNJnXPwCZKbgLq0ilQdwsiaNBFk+D6kUIYIjLMYj79fLeebrxZ1iTFGWRsdN/+Feu68VXDaoB/Yh382rFe0rtMOOCVGIXpeQRV3vxjpY5kjX1P8eJ0dYVtkQwXkTFW4kyhGYEJhb2RGzYJUwM92gyvLs1galLN2iB6lg3bjXX0wg6Dty9w3ToO9AkSMxlUbHAJQn0FCCzUHLsU/UlUdtoPcSvWWpTCZ89pZnAfmtvs5IOTR/b1k/8nP7T7b3HSwwpWutNA==","","0","2023-08-09","19:06:35",""
"2023-08-09","16:06:42","Horário Padrão de Brasília","QR Code","35230851832046000612590009623421177747477700|20230805165019|21.50||CsYUGjCsvknPSMCkVj4FqKz6FGEz0CicYDmOrfW96HWy3yEC9aVAopKaDCCGviFXNcp9Q00JbkQp58mzNVZalJEhMgebGZAbCWe7vxnsxTtvsjEzSi7l+E2TjCzXjXfg+3eDBrWGQ2K+CwBdmbvz1FjAJ52npK22gLsbok1oPfvA77HFblqINU+dhgmscgAmU+MeY+yjYinRym11gF5TOG/6dke7ELtTGHQQ3S2fjCehzrIf3WGtiCQNoKJoUTSkUDOg/SJpQhfjT+h2f9ykQbclpmk3Ku64XU1Ws9ouM717S2a5eFRYHfQFjaBsoswXiNbgVpRl/5JeeADz+h1biw==","","0","2023-08-09","19:06:42",""
"2023-08-09","16:06:56","Horário Padrão de Brasília","Code 128","0009623421178246035516","","0","2023-08-09","19:06:56",""
"2023-08-09","16:07:25","Horário Padrão de Brasília","QR Code","35230851832046000612590009623421178246035516|20230805193720|190.00||2RF1p9HsFM8Mp7eC8L7NI9zBHXoJaceuNt6+T6jqyeWlF1qEypUX4gNwHlv1i9ntbWU/PQqT5zkz8TkAK3tJKunKV99vE1W2y+LsDMY9DavBYyWGsnNUBR6Cv0AbnpzIsUmM3eShJu+7OJFS9d0sG8+HlBmYUETXPhoBVynphXPU5mOhzfSA/qrIAVB2m1a3Ge9VEurqHgGxU49B3meGAmLGc4SITaHmhwNrYHkYz7n1Xzxtn2Gex+NnOZPkR+yxX8P+OdN1ZjcmLrmoYsIbb7hQ6amZ9haCuGRH1MgzcZ1R6W+yQiG7Gs7QLLfmqCmIJNweICCdkHKmbdDJVQKmew==","","0","2023-08-09","19:07:25",""
"2023-08-09","16:07:46","Horário Padrão de Brasília","Code 128","0009623421173358126857","","0","2023-08-09","19:07:46",""
"2023-08-09","16:07:54","Horário Padrão de Brasília","QR Code","35230851832046000612590009623421173358126857|20230803134352|23.50||Eg+PJJfIQrpUaqrmCurqqdflIzxjonaQ2/1YbPbCLqENVcVAqrwZbcY32qyXZwPzK9gIP5BiZiMnOGEMxeSAByaPNgIdoKMyA8Zrsvso4peGCg4UTFFB5lflRp+pigBYtMQRixOjwLZ/9EfLW0IHe/IwYb21R3mVDWV77SqMDp9OcHEWkRMWTiJIeFB9g0aQLzwWmAFB6ONFSJPsP5klzlKAJEQkvL5siwc7JrHa6jJ1qgYhO8gwfVEr5DwWJPlNydk6NWzQ4OtowXkOe9hRxqML/YGcMnPcYpQwg2Fm+2KqrYI2hR+vRbij7nQbGnW9ugsAVbUM8pQuq45bjZwiAw==","","0","2023-08-09","19:07:54",""
"2023-08-09","16:08:10","Horário Padrão de Brasília","QR Code","35230851832046000612590009623421173131281629|20230803110256|52.58||vvVLc7k10ju1EHat4nfbd8dsXemg2OHHdyM149awy4nK5OjAK0zsgPuXuJS581LZCMbBt2r9iSJ6VBAsulA/gKOmqnyIRdWXpO8tTtF5Hla9Ma0WBls2KcYITKGmqXr/GntYhVYxqspd6JLIj3n/kgYT5KsS3zI0qtC364zup6Fe7oOO9gfrcFboFEJLiur/ssg8jNmFQiBuKctDhwGsA+tFx/RsYap9ZB8gGCbgfyvXMuCh8d7u0fXxgVDMwUu0wtUrE2l1g8wm4j707r332x7KYNDPu/2MVhO9e+VASsroyvFt/8IVQcubYnJb+tBSB0JrelWEic8N4kUcghjOXw==","","0","2023-08-09","19:08:10",""
"2023-08-09","16:08:16","Horário Padrão de Brasília","QR Code","35230851832046000612590009623421173326362369|20230803130001|40.00||OkOidsnrKdN/gsYSV2m+FZEIh3Y8H1XIsl0xrVZwcbKkYwruSVS+dHNX25CPLHNFyt87ZiptfENM1CJ6LBsr+wdDUOoJc2lN7becODq0swu6Eex1GN8R4zaGz+S1fBaGWur/VkVwkNLqb2lEtVbrl+FU3QgMtMRt3lm55UaYix61Vk3XNUnnKfVZ72MIINGdaQ4aqU0qbOow2UO7nRfY0nfkMAqtYlRyvS8uyb6F8dtvhXE/fSYyGQA/gAWLZBdOrGbiB0cC6kiO8ssm7jDCuLx44r21QkLpuMuG2aS9F7Vhuc8RFjjzwYMDb5B0JInA5VXAN0SKy04ZQLmTfZCYYg==","","0","2023-08-09","19:08:16","{""ec"":""L""}"
"2023-08-09","16:08:39","Horário Padrão de Brasília","QR Code","35230851832046000612590009623421172861899811|20230803090331|15.40||pK72c2ruYt7UthAT0ZmThh5a81Q9oo9ksNmNm7qTB8M0heZBcD5XJQXXwvSOEO8XovDtXJBWZpSTOdFPHXsAN117Fe0ppOGNXtNImosXgHECxR3pUsAwLrW3/doV6J7jj8EomYXAiZDWcKXVg02PC5rv/h1Ac0aSBoAarQdLsMwvPhhTy9FTwYt8UW1gwV7cBZNhf+bCqs1Y4a0jP52gNW1gUuiR5HbwadY9rVfkErTB2RQ6Rw7CUbDD7oFgZfvJya4v0bu1WPyoDhVn02+g1FTI1j7hxlruA73re+xOOg5zuHc7KQWSSQv/MeHBC6jfFnEfph98PNRX4ifSFkLrZQ==","","0","2023-08-09","19:08:39","{""ec"":""L""}"
"2023-08-09","16:09:35","Horário Padrão de Brasília","QR Code","35230851832046000612590009623421172875878439|20230803090711|138.64||B6Y4d+RfsdWb8LtZ0RNlALv45aUdJ+tE/CJUsPGXkZUTJEikuTA3BvMBaAYk1RNuS1qScQunmptr3b7k4ezgMPnsx7Tf7BXCshR6yzRPaS2PEKsI9GkhbaxVYMBc2RPK5FoCrcmWQXiIbx8pKifMueLQzzc/UbV2BjQPE3vskwmOu1b5yv3klTnmFyxiuDLoWns7WiIe8clkiIL78LmX0YmFJsfgT0LRyw3P7Zl3HRTiNivNTIlI+eQKnS08wK4kc2HZYa19fbD2qY60xeSf9tAet0BfxtWItJZNbg+qyfjd1YGKSCExIHAS0esEEJrRXwnZhb4FpF5U/BEYlZL/WQ==","","0","2023-08-09","19:09:35","{""ec"":""L""}"
"2023-08-09","16:09:54","Horário Padrão de Brasília","Code 128","0001510911315962189330","","0","2023-08-09","19:09:54",""
"2023-08-09","16:12:40","Horário Padrão de Brasília","QR Code","35230851832046000612590009623421172718970583|20230802204902|27.00||KQOCv4Ekl2q5W3iqG2MdbrYjzaKUon6XPlrCP+iVreGRMrVO7Q9B/GE5MWRk1LY5w9Zl6Kktc+OlfmpltEMGw1WtLP+X0UNXQI0FD4f88ev6QGFKBF3PX//xEjLweeKqvwzF2Ta8FKKMQfG1e0S5OyYpdUqq0oK/weDkJD75sa54HhQuzfN41fsPdvJnzU4Nhhz/X0NYo6Qpeaeu+3uPLzgE3kXnAAn4q/ISACT7wbeNubxLljl/uCusMPOVFCpu5RN2kKLW5dgW6evgfeOm3NDoNiBML3kgGOkQkloLvNIbOJekJs19LPtv3e8zAka2tWELkumt9oEaFwBAhTc/Yw==","","0","2023-08-09","19:12:40",""
"2023-08-09","16:12:48","Horário Padrão de Brasília","QR Code","35230851832046000612590001510911315962189330|20230803112504|15.00|31726613852|i91S8ycYnYBUtqthTWI/G/pgSyvioVEPvPRm0YFZrX5cFb2JZdhLi74PSQXuSiYQ2bhCNazVMwanOk+ZIzGqpzVxNn+Fh3fmyOMOlj3NEQaIFxfHlh+IvFIGckjN6/sEAQiWH/9HlIzT8sS235Kb7rcfv6F2xcTfEYQcZ8gDPuUbCe9cjNpi/tN0rsdOBezEO9zizNASOW3Nj94FLm+aLjIp0IXyrnlHAFy++to3XkB17wrJunWtGQPLUes/lNvkD/FaGf5ZkF/WsCiMLXImvJakxvgk9Yij0Kfa9CcS+Y/EeDelxBlxs/bfaMm2Mnkwbqu8JJ7IDNreLvjjcx4q3A==","","0","2023-08-09","19:12:48","{""ec"":""L""}"
"2023-08-09","16:12:55","Horário Padrão de Brasília","QR Code","35230851832046000612590009623421177891203093|20230805173006|35.94||1DWod4uogGGLMxXMq1DAazB9aiOrndtNgQdtWkqFf/g2yQhjMJaEQoFoEjD0jAJsO82QZKbNvMfxC77L0M5EA2eDQPwqEvca2ReDZ1W5Td+00SVdx/S9KEZ4xA2QohN1Mv1ijZsT0vqYgtwbgoy/fSQY2v3/uEdW+/Wc4tA8XuCMeys90ekWjRTuP7YCyrONfhOCKpegYIXcKg900GQb46ToJoQwA4EbJkaWknvytUCbNM70IDKFvP+x9/6BB8Uvt56ZrxCHhtk8Kj/xT9QMr9SOgGwvyoqoYIUxiTGbBAv343CSh1x1i5pncRtdStt6zJZOirSEGtlvwnbKMHCbPQ==","","0","2023-08-09","19:12:55",""
"2023-08-09","16:13:01","Horário Padrão de Brasília","QR Code","35230851832046000612590009623421178538980660|20230806090539|23.43||ZNjUDKso9lezsGNyAij2hxHrwPHdqrhGYkXMrUmZEZg0DIQTG1y8Uo0/ofEeEOVCaWWBJXqJOte+8f9f+5jMq+yb2FqStFs23XcAm6FUxuB4FFE6SjN5OvJdRRRdmK5e3CWkWO7VYiCCApIY/vdM4NjihZzsvY+xc86rbR01BJMjxJ2jwP/pvay7LQiOFWEitZjYGv1GRPNRi5mh/Lgztg5O2NghpCD1GAJwAnoR8J4QthEDjP5Jq1ezYs938DffVC8wg8VH02F50EayGH+UbNJhab5IBi2yhA0xgd1S1VLz+tWxDURSNNZpCIGaI7kb9qOGTGZDERMZxuK8/m7L3A==","","0","2023-08-09","19:13:01","{""ec"":""L""}"
"2023-08-09","16:13:06","Horário Padrão de Brasília","QR Code","35230851832046000612590009623421173472602654|20230803144218|20.05||HdNvBByI23N78OCDYO2rvhMr4vDPqgR926409Z681JS4iGKQpn1upiMcE3Ta8XrxhRHi2IkZPOfxO9R8MGjWyktW5iGqFWdOsusBumSvUqI9pkNk4XTRoPNjeBZj9u0p2lco5/W5+erBGyvtn9KkxMnz7jEhZzawJJ5ZFa9XxmqUqDtdDfVBHIsgyA8pj2XGvMRb39WIDyJ4T5pXrGXpr01wLHC+zABORPuJZiTRfgmLTiY3gSYPEEcE0XdqPebgkT8cnfFdcn16qSlDMUeE4pkGBFIZ9X0PO6sjk0Jk0GV3VU/qS/vEvTCHcEGkrp5GnLX8MdB4Ske7bb/XMDHdzQ==","","0","2023-08-09","19:13:06","{""ec"":""L""}"
"2023-08-09","16:13:13","Horário Padrão de Brasília","QR Code","35230851832046000612590001510911316810692941|20230805185322|25.00||DafaH2ZDydpVkYXE0f7DPZiwlTWeWobqMwdb8z30cQZBjd+QlvNAdRwe6uPPz8lIRcJPQqUxrT+lL5BepV82lLDHdf3x+nz7gBeKfllV7pZgA5f/1CYyCGbNaoXAYE4DvjR373u1mqSjs0UBMQR77FzabpHM9KPQ3tzvgFpp2PHA8CdbvoGoNNJ/3RMjetsj/58iQe32Zzma2lf3GUGHJY2PCTSmmyUJCPYKIZez/OrLYHoQw9G5WW+mMwSarnU1WvX3TZITPHUYiDuZ4Py82xlsAbmvHpt8pW+1bXSGQvseaLA1zHtONXTK02fp0yC7JQYssMKPdt0lT8AwN5nwUQ==","","0","2023-08-09","19:13:13",""
